ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type
ORD0902,DP0262,27,4.1,25.38287,82.952029,25.3889,82.936293,2024-12-16,22:24:49,219.0,10.0,Delivered,1.717,Varanasi,Town
ORD0903,DP0240,30,2.2,22.763808,71.638284,22.788487,71.693598,2025-06-20,08:50:31,307.0,25.0,Delivered,6.3,Surendranagar,Town
ORD0904,DP0018,35,4.2,31.599345,74.900319,31.602838,74.971062,2025-03-07,21:11:36,834.0,19.0,Delivered,6.711,Amritsar,Town
ORD0905,DP0313,30,4.4,21.112095,79.004436,21.041555,79.022619,2025-10-06,09:45:16,350.0,23.0,Delivered,8.067,Nagpur,Town
ORD0906,DP0008,37,4.0,26.928629,80.934116,26.853145,80.866898,2024-02-05,21:00:35,311.0,49.0,Returned,10.719,Lucknow,Town
ORD0907,DP0278,30,4.9,26.845116,80.876348,26.797564,80.836836,2024-10-08,14:15:08,101.0,15.0,Delivered,6.583,Lucknow,Town
ORD0908,DP0019,37,4.3,22.987399,72.655071,23.000545,72.702195,2024-11-14,19:03:00,545.0,13.0,Delivered,5.04,Ahmedabad,Town
ORD0909,DP0196,44,5.0,20.322595,85.731615,20.269913,85.719866,2024-12-19,11:48:11,503.0,16.0,Delivered,5.985,Bhubaneswar,Town
ORD0910,DP0088,30,4.0,23.0944,72.595743,23.10571,72.527554,2024-05-27,19:28:02,1693.0,30.0,Delivered,7.087,Ahmedabad,Town
ORD0911,DP0041,27,3.8,21.262006,72.910995,21.259485,72.832431,2024-05-03,13:58:34,235.0,24.0,Delivered,8.146,Surat,Town
ORD0912,DP0165,29,4.7,22.731808,75.917049,22.797662,75.925153,2024-03-31,22:52:38,357.0,20.0,Delivered,7.37,Indore,Town
ORD0913,DP0286,36,4.1,23.261055,77.339866,23.335709,77.363434,2024-05-25,20:52:39,366.0,24.0,Delayed,8.643,Bhopal,Town
ORD0914,DP0004,35,4.5,9.90418,76.250443,9.95124,76.174042,2025-05-18,16:56:03,1060.0,27.0,Delivered,9.87,Kochi,Town
ORD0915,DP0023,33,4.1,31.645599,74.929206,31.563326,74.895147,2024-09-08,10:56:04,278.0,28.0,Delivered,9.7,Amritsar,Town
ORD0916,DP0088,33,3.9,20.318347,85.776713,20.394008,85.7398,2024-11-18,15:10:39,375.0,25.0,Delivered,9.251,Bhubaneswar,Town
ORD0917,DP0285,45,3.2,22.689357,71.632231,22.667512,71.6507,2024-12-02,12:36:21,488.0,11.0,Delivered,3.081,Surendranagar,Town
ORD0918,DP0001,29,4.1,31.655222,74.886726,31.68442,74.979666,2024-12-06,20:20:00,348.0,24.0,Delivered,9.376,Amritsar,Town
ORD0919,DP0202,31,3.6,22.746967,71.711557,22.699909,71.718058,2024-11-14,14:18:33,210.0,13.0,Delivered,5.275,Surendranagar,Town
ORD0920,DP0348,31,4.3,19.977423,73.76921,19.952066,73.763358,2024-03-23,11:23:34,350.0,18.0,Delivered,2.885,Nashik,Town
ORD0921,DP0039,34,4.6,22.780439,75.893303,22.703326,75.937318,2024-11-28,16:10:39,708.0,32.0,Delivered,9.69,Indore,Town
ORD0922,DP0095,35,4.2,21.071719,79.050925,21.067582,78.960671,2024-03-05,20:41:41,132.0,25.0,Delivered,9.376,Nagpur,Town
ORD0923,DP0078,36,3.8,23.07948,72.612877,23.134525,72.520798,2025-10-07,11:42:00,334.0,33.0,Delivered,11.232,Ahmedabad,Town
ORD0924,DP0354,46,4.1,27.144009,77.984688,27.195602,78.047793,2025-01-23,13:49:59,171.0,24.0,Delivered,8.478,Agra,Town
ORD0925,DP0167,31,4.4,27.028558,75.698779,26.969212,75.65457,2024-06-10,16:20:43,780.0,32.0,Delivered,7.92,Jaipur,Town
ORD0926,DP0353,32,4.2,26.750791,80.901496,26.791018,80.847471,2024-04-13,08:48:53,89.0,25.0,Delivered,6.984,Lucknow,Town
ORD0927,DP0008,34,4.8,21.185811,72.927445,21.097942,72.968602,2024-11-24,14:22:36,192.0,33.0,Delivered,10.662,Surat,Town
ORD0928,DP0157,36,4.4,23.291937,77.392533,23.247011,77.384199,2024-07-16,09:37:41,406.0,12.0,Delivered,5.068,Bhopal,Town
ORD0929,DP0129,36,3.4,9.877881,76.213539,9.865434,76.177779,2024-08-02,19:52:01,1050.0,16.0,Delivered,4.155,Kochi,Town
ORD0930,DP0041,34,4.0,17.657094,83.19692,17.748386,83.150584,2024-02-22,00:48:46,285.0,29.0,Delivered,11.276,Visakhapatnam,Town
ORD0931,DP0262,37,4.5,12.364314,76.607176,12.308759,76.628296,2024-03-26,11:20:19,192.0,23.0,Delivered,6.59,Mysuru,Town
ORD0932,DP0203,31,4.2,22.246947,73.179059,22.303369,73.17288,2024-06-30,14:36:32,1351.0,25.0,Delivered,6.306,Vadodara,Town
ORD0933,DP0393,28,4.3,12.300011,76.560281,12.332066,76.613612,2025-08-12,13:14:31,94.0,17.0,Delivered,6.802,Mysuru,Town
ORD0934,DP0350,34,3.8,21.121398,79.016513,21.159754,79.00465,2024-01-07,18:41:36,52.0,18.0,Delivered,4.439,Nagpur,Town
ORD0935,DP0212,26,4.8,12.280482,76.59663,12.290801,76.552608,2025-02-09,15:05:52,427.0,22.0,Delivered,4.919,Mysuru,Town
ORD0936,DP0369,29,4.2,22.715669,71.626868,22.757373,71.592095,2024-05-05,11:15:19,201.0,20.0,Delivered,5.85,Surendranagar,Town
ORD0937,DP0393,40,3.6,21.256692,72.754469,21.349136,72.747865,2024-04-06,14:25:14,133.0,40.0,Delivered,10.302,Surat,Town
ORD0938,DP0220,34,3.2,23.124955,72.582659,23.094616,72.626719,2025-05-21,17:03:35,529.0,26.0,Delivered,5.629,Ahmedabad,Town
ORD0939,DP0172,34,2.9,12.231779,76.621437,12.155359,76.603667,2024-05-05,13:31:13,365.0,19.0,Delivered,8.714,Mysuru,Town
ORD0940,DP0059,27,3.6,23.329016,77.405391,23.243,77.351397,2025-07-03,13:48:38,191.0,30.0,Delivered,11.041,Bhopal,Town
ORD0941,DP0102,21,3.0,21.179508,79.163975,21.16712,79.183699,2024-08-16,23:34:34,108.0,10.0,Delivered,2.466,Nagpur,Town
ORD0942,DP0395,33,4.6,22.640138,75.839916,22.584988,75.864905,2024-06-10,20:38:24,603.0,30.0,Delivered,6.647,Indore,Town
ORD0943,DP0312,26,4.0,23.201733,77.387283,23.186145,77.429054,2025-06-01,14:26:23,505.0,16.0,Delivered,4.608,Bhopal,Town
ORD0944,DP0369,33,3.4,22.250651,70.867082,22.16635,70.854054,2024-05-05,18:16:31,277.0,31.0,Delivered,9.469,Rajkot,Town
ORD0945,DP0118,27,3.4,20.014918,73.78042,20.060265,73.787605,2025-02-06,14:52:07,1314.0,20.0,Delivered,5.098,Nashik,Town
ORD0946,DP0097,31,4.0,31.639069,74.918931,31.673555,74.855175,2024-10-13,19:10:23,127.0,18.0,Delivered,7.15,Amritsar,Town
ORD0947,DP0040,37,4.6,22.684937,75.948133,22.744551,75.988786,2025-07-16,13:37:47,89.0,25.0,Delivered,7.831,Indore,Town
ORD0948,DP0182,30,3.9,31.559599,74.880553,31.512739,74.935576,2025-05-02,16:58:08,172.0,19.0,Delivered,7.372,Amritsar,Town
ORD0949,DP0218,32,5.0,22.365374,70.774591,22.382154,70.742084,2025-07-21,11:36:37,289.0,16.0,Delivered,3.828,Rajkot,Town
ORD0950,DP0245,31,4.0,17.669253,83.288096,17.756503,83.237936,2024-04-20,21:40:46,364.0,,Cancelled,11.061,Visakhapatnam,Town
ORD0951,DP0292,30,2.9,21.072627,79.032912,21.12088,78.958749,2024-03-07,11:48:35,247.0,36.0,Delivered,9.38,Nagpur,Town
ORD0952,DP0037,41,3.6,22.333082,70.722899,22.405177,70.688389,2024-12-31,22:14:50,398.0,33.0,Returned,8.767,Rajkot,Town
ORD0953,DP0262,40,3.5,25.285321,83.028781,25.267327,82.956977,2025-05-11,01:10:04,110.0,23.0,Delivered,7.492,Varanasi,Town
ORD0954,DP0332,32,5.0,21.080738,79.153124,21.087898,79.09698,2024-11-24,20:10:44,952.0,21.0,Delivered,5.879,Nagpur,Town
ORD0955,DP0048,28,3.6,22.312425,70.867781,22.299351,70.878291,2025-03-28,19:32:25,281.0,11.0,Delivered,1.812,Rajkot,Town
ORD0956,DP0342,40,4.1,17.685795,83.237629,17.764923,83.280682,2025-02-13,13:27:46,733.0,31.0,Delivered,9.91,Visakhapatnam,Town
ORD0957,DP0218,41,3.7,12.354653,76.613998,12.368445,76.681994,2025-03-29,14:32:35,395.0,28.0,Delivered,7.543,Mysuru,Town
ORD0958,DP0013,26,4.8,22.307527,70.885041,22.338733,70.947369,2025-08-29,19:38:43,432.0,27.0,Delivered,7.29,Rajkot,Town
ORD0959,DP0207,26,2.8,20.349152,85.8957,20.339662,85.802049,2024-03-24,14:14:33,473.0,23.0,Delivered,9.821,Bhubaneswar,Town
ORD0960,DP0039,18,4.4,22.326652,73.222373,22.300802,73.316727,2024-10-23,18:28:07,429.0,41.0,Delivered,10.123,Vadodara,Town
ORD0961,DP0098,29,4.4,21.138508,72.879176,21.232591,72.841959,2024-12-16,19:43:28,502.0,33.0,Delivered,11.15,Surat,Town
ORD0962,DP0320,40,3.5,22.783326,71.589354,22.822728,71.661172,2024-03-28,19:00:26,869.0,28.0,Delivered,8.567,Surendranagar,Town
ORD0963,DP0298,35,4.0,21.039199,79.044098,20.940615,79.071953,2025-06-03,18:02:41,351.0,44.0,Delivered,11.337,Nagpur,Town
ORD0964,DP0171,25,3.2,22.338606,70.754172,22.348517,70.835427,2025-08-10,11:57:00,529.0,21.0,Delivered,8.429,Rajkot,Town
ORD0965,DP0109,39,4.0,27.225825,78.020958,27.141927,78.031198,2024-07-11,16:56:48,279.0,30.0,Delivered,9.384,Agra,Town
ORD0966,DP0102,39,4.3,20.048244,73.725526,20.079515,73.710908,2024-10-10,19:34:10,949.0,15.0,Delivered,3.798,Nashik,Town
ORD0967,DP0369,24,4.5,21.108561,79.124142,21.168929,79.05395,2024-02-22,10:35:49,175.0,36.0,Delivered,9.902,Nagpur,Town
ORD0968,DP0293,41,2.7,22.658975,75.849737,22.621032,75.958747,2024-09-25,09:09:43,1267.0,37.0,Delivered,11.956,Indore,Town
ORD0969,DP0221,38,3.7,26.850152,75.810526,26.859136,75.75863,2024-08-05,07:49:04,291.0,22.0,Delivered,5.244,Jaipur,Town
ORD0970,DP0057,40,4.4,21.26373,79.110695,21.264478,79.005979,2024-06-10,13:02:08,96.0,32.0,Delivered,10.851,Nagpur,Town
ORD0971,DP0017,27,4.6,25.269138,82.96912,25.248819,83.043736,2025-06-07,07:31:05,332.0,,Cancelled,7.836,Varanasi,Town
ORD0972,DP0263,37,4.9,12.261033,76.581372,12.24087,76.550529,2025-06-24,20:57:18,174.0,13.0,Delivered,4.032,Mysuru,Town
ORD0973,DP0253,44,5.0,22.347046,70.768519,22.376871,70.796938,2024-08-01,22:51:04,588.0,14.0,Delivered,4.42,Rajkot,Town
ORD0974,DP0103,31,4.7,21.102705,79.024022,21.099882,78.970111,2024-07-23,12:40:48,178.0,18.0,Delivered,5.601,Nagpur,Town
ORD0975,DP0182,25,4.3,22.365983,73.14146,22.329677,73.084778,2024-12-10,22:11:23,210.0,20.0,Delivered,7.091,Vadodara,Town
ORD0976,DP0013,26,4.8,12.261263,76.567611,12.187578,76.571598,2025-10-01,10:11:02,66.0,22.0,Delivered,8.205,Mysuru,Town
ORD0977,DP0336,33,3.8,26.745358,80.87154,26.638371,80.87485,2024-02-19,15:13:38,209.0,37.0,Delivered,11.901,Lucknow,Town
ORD0978,DP0025,30,4.5,22.340661,73.093035,22.324566,73.069365,2025-07-14,11:07:18,43.0,9.0,Delivered,3.022,Vadodara,Town
ORD0979,DP0370,29,3.5,22.29005,73.25521,22.290854,73.26589,2025-02-28,12:33:38,84.0,14.0,Delivered,1.102,Vadodara,Town
ORD0980,DP0040,38,3.8,23.114189,72.647362,23.138947,72.56434,2025-04-08,22:04:30,551.0,25.0,Delivered,8.925,Ahmedabad,Town
ORD0981,DP0259,40,5.0,22.367756,70.854585,22.437868,70.891668,2025-04-18,12:50:39,563.0,23.0,Delivered,8.678,Rajkot,Town
ORD0982,DP0247,29,5.0,22.347756,73.117328,22.345248,73.025026,2024-10-24,01:20:31,422.0,33.0,Returned,9.497,Vadodara,Town
ORD0983,DP0365,36,3.4,11.017939,77.036098,10.992267,77.066938,2024-02-09,11:43:16,138.0,23.0,Delivered,4.414,Coimbatore,Town
ORD0984,DP0230,47,4.8,22.933108,72.574148,22.968596,72.578706,2024-10-05,12:22:56,289.0,18.0,Delivered,3.974,Ahmedabad,Town
ORD0985,DP0340,29,4.1,22.389442,73.233636,22.38041,73.212878,2024-06-22,08:39:31,299.0,20.0,Delivered,2.359,Vadodara,Town
ORD0986,DP0134,46,4.2,22.760317,71.596732,22.724299,71.645203,2025-02-22,11:08:12,119.0,18.0,Delivered,6.383,Surendranagar,Town
ORD0987,DP0155,24,3.4,26.975835,75.891352,26.917651,75.943035,2025-02-23,00:22:04,999.0,26.0,Delivered,8.252,Jaipur,Town
ORD0988,DP0367,40,3.2,20.011076,73.787212,19.980257,73.848214,2025-06-20,20:31:15,605.0,25.0,Delivered,7.237,Nashik,Town
ORD0989,DP0177,37,3.4,21.244311,79.06831,21.285765,78.998728,2025-05-01,14:12:29,251.0,22.0,Delivered,8.558,Nagpur,Town
ORD0990,DP0120,27,4.6,22.77063,71.58789,22.8369,71.65207,2024-07-03,21:36:03,307.0,44.0,Delivered,9.878,Surendranagar,Town
ORD0991,DP0321,37,3.9,27.154927,78.000759,27.067389,78.020193,2024-07-17,13:32:12,354.0,25.0,Delivered,9.922,Agra,Town
ORD0992,DP0092,36,3.5,22.963226,72.56985,22.969121,72.555788,2025-09-11,15:27:24,59.0,7.0,Delivered,1.582,Ahmedabad,Town
ORD0993,DP0053,32,3.9,22.306789,70.769015,22.314979,70.784149,2025-06-29,13:27:32,246.0,16.0,Delivered,1.804,Rajkot,Town
ORD0994,DP0183,29,5.0,27.014504,75.893224,26.984607,75.950638,2025-04-25,13:46:50,174.0,20.0,Delivered,6.589,Jaipur,Town
ORD0995,DP0084,34,5.0,21.219256,79.040992,21.260317,78.958456,2025-01-07,16:52:12,135.0,27.0,Delivered,9.696,Nagpur,Town
ORD0996,DP0298,38,3.8,17.703649,83.192547,17.747353,83.179976,2025-05-09,18:51:16,240.0,19.0,Delivered,5.039,Visakhapatnam,Town
ORD0997,DP0385,36,4.6,22.812163,75.83401,22.739537,75.890954,2024-12-01,22:33:13,1264.0,35.0,Delivered,9.965,Indore,Town
ORD0998,DP0331,29,4.7,22.378515,73.19163,22.460112,73.213229,2024-12-30,14:28:33,501.0,26.0,Delivered,9.341,Vadodara,Town
ORD0999,DP0236,35,4.1,26.86893,80.986594,26.882363,81.077968,2024-05-19,11:44:32,190.0,22.0,Delivered,9.185,Lucknow,Town
ORD1000,DP0077,38,4.3,21.216192,72.838601,21.174905,72.91757,2024-10-14,00:22:46,474.0,33.0,Delivered,9.386,Surat,Town
ORD1001,DP0383,31,3.9,17.653815,83.142139,17.664249,83.230962,2024-06-06,20:40:31,919.0,31.0,Delivered,9.483,Visakhapatnam,Town
ORD1002,DP0124,39,4.4,22.290563,70.771128,22.241067,70.712955,2025-07-07,19:46:59,629.0,27.0,Delivered,8.132,Rajkot,Town
ORD1003,DP0349,36,3.6,22.705124,75.876367,22.708449,75.807823,2024-05-14,18:14:26,315.0,25.0,Delivered,7.041,Indore,Town
ORD1004,DP0020,29,3.7,12.256613,76.686012,12.29972,76.714571,2025-04-20,20:11:51,179.0,,Cancelled,5.71,Mysuru,Town
ORD1005,DP0072,24,3.8,27.141046,77.998617,27.216278,77.994587,2025-01-17,15:32:53,524.0,26.0,Delivered,8.375,Agra,Town
ORD1006,DP0320,33,4.4,12.338014,76.646893,12.259781,76.619804,2025-05-15,19:54:15,411.0,26.0,Delivered,9.183,Mysuru,Town
ORD1007,DP0347,32,4.3,27.184778,78.013463,27.213244,78.043065,2025-02-18,19:35:13,614.0,20.0,Delivered,4.312,Agra,Town
ORD1008,DP0228,31,3.8,31.597483,74.871261,31.537037,74.941571,2024-05-27,15:09:00,499.0,25.0,Delivered,9.463,Amritsar,Town
ORD1009,DP0284,18,4.2,31.683942,74.826523,31.665992,74.822317,2024-12-03,10:22:06,695.0,10.0,Delivered,2.035,Amritsar,Town
ORD1010,DP0252,23,4.0,31.614732,74.885271,31.603353,74.870239,2024-03-22,11:28:07,196.0,,Cancelled,1.905,Amritsar,Town
ORD1011,DP0139,25,3.8,17.743821,83.258876,17.729646,83.26839,2024-03-06,07:53:05,861.0,9.0,Delayed,1.871,Visakhapatnam,Town
ORD1012,DP0303,23,4.5,9.898859,76.289245,9.891828,76.303681,2025-01-13,12:16:28,351.0,5.0,Delivered,1.764,Kochi,Town
ORD1013,DP0235,34,4.7,22.676073,71.613538,22.632529,71.660888,2024-10-31,10:32:09,1578.0,,Cancelled,6.859,Surendranagar,Town
ORD1014,DP0183,36,4.0,31.602645,74.888181,31.583344,74.886445,2025-08-05,14:48:43,173.0,11.0,Delivered,2.152,Amritsar,Town
ORD1015,DP0322,30,4.6,22.790067,75.784232,22.855537,75.709246,2025-01-24,11:45:36,1203.0,31.0,Delivered,10.586,Indore,Town
ORD1016,DP0315,28,4.4,22.391646,73.232704,22.32583,73.213982,2024-01-22,19:21:25,351.0,22.0,Delivered,7.567,Vadodara,Town
ORD1017,DP0284,29,4.1,22.982549,72.486533,22.900075,72.43229,2024-10-18,19:46:18,178.0,45.0,Delivered,10.722,Ahmedabad,Town
ORD1018,DP0304,22,4.6,21.207224,72.765195,21.247518,72.817272,2025-09-08,21:58:10,204.0,20.0,Delayed,7.015,Surat,Town
ORD1019,DP0293,35,3.7,31.615027,74.924713,31.530565,74.935291,2025-06-03,19:02:50,232.0,25.0,Delivered,9.445,Amritsar,Town
ORD1020,DP0166,33,4.1,20.278765,85.884033,20.263082,85.968849,2025-10-15,22:25:30,421.0,25.0,Delivered,9.017,Bhubaneswar,Town
ORD1021,DP0369,29,4.7,22.712884,71.599249,22.777,71.54339,2024-03-10,21:11:53,456.0,41.0,Delivered,9.146,Surendranagar,Town
ORD1022,DP0324,21,4.4,25.381237,82.960959,25.385168,82.865179,2024-09-04,12:43:48,190.0,31.0,Delivered,9.632,Varanasi,Town
ORD1023,DP0002,29,4.8,20.388131,85.834445,20.323911,85.859494,2025-08-23,11:31:27,294.0,25.0,Delivered,7.603,Bhubaneswar,Town
ORD1024,DP0214,34,4.0,10.985837,76.969033,10.987069,77.049989,2025-08-11,00:13:58,1665.0,28.0,Delayed,8.838,Coimbatore,Town
ORD1025,DP0290,37,4.4,31.632891,74.965765,31.645475,74.929895,2024-11-30,14:04:55,1195.0,18.0,Delivered,3.673,Amritsar,Town
ORD1026,DP0398,28,4.6,9.875519,76.215426,9.778586,76.195609,2024-08-08,22:41:11,425.0,23.0,Delivered,10.995,Kochi,Town
ORD1027,DP0050,37,4.3,27.180904,78.066433,27.127727,78.026826,2025-08-20,12:18:04,309.0,22.0,Delivered,7.094,Agra,Town
ORD1028,DP0300,31,4.3,23.308862,77.328638,23.291529,77.28771,2024-03-19,22:04:09,330.0,19.0,Delivered,4.603,Bhopal,Town
ORD1029,DP0098,34,4.1,26.797699,80.849098,26.824839,80.805733,2024-06-10,15:37:24,490.0,24.0,Delivered,5.256,Lucknow,Town
ORD1030,DP0251,30,4.6,9.989317,76.231123,10.022035,76.209463,2025-04-25,17:41:23,132.0,22.0,Delivered,4.343,Kochi,Town
ORD1031,DP0152,36,4.8,20.304144,85.759582,20.398971,85.773713,2024-12-10,21:42:10,244.0,36.0,Delivered,10.647,Bhubaneswar,Town
ORD1032,DP0060,37,4.9,22.34292,70.877128,22.378746,70.960031,2025-01-08,17:42:36,79.0,27.0,Delivered,9.41,Rajkot,Town
ORD1033,DP0206,28,3.6,21.173415,72.739307,21.156306,72.668344,2024-07-11,16:06:26,413.0,17.0,Delivered,7.6,Surat,Town
ORD1034,DP0214,27,4.5,25.268555,82.980736,25.276534,83.013338,2024-04-12,20:52:53,503.0,19.0,Delivered,3.396,Varanasi,Town
ORD1035,DP0061,37,4.5,25.287107,82.925807,25.323252,82.960202,2025-03-13,18:06:25,204.0,25.0,Delivered,5.302,Varanasi,Town
ORD1036,DP0367,37,3.8,17.75497,83.226647,17.679104,83.210903,2025-07-11,16:02:28,1057.0,22.0,Delivered,8.599,Visakhapatnam,Town
ORD1037,DP0002,28,4.1,20.364374,85.877097,20.429855,85.944178,2025-03-07,21:35:02,113.0,34.0,Delivered,10.094,Bhubaneswar,Town
ORD1038,DP0016,44,4.5,21.154509,79.148154,21.081199,79.208318,2024-07-06,21:30:46,93.0,,Cancelled,10.266,Nagpur,Town
ORD1039,DP0061,25,3.4,27.215149,78.060468,27.157824,78.078277,2024-09-14,17:44:01,359.0,24.0,Delivered,6.613,Agra,Town
ORD1040,DP0239,30,4.9,26.759589,80.894624,26.725919,80.79011,2025-04-15,14:46:49,693.0,25.0,Delivered,11.033,Lucknow,Town
ORD1041,DP0274,24,4.6,9.970248,76.204676,10.049996,76.26914,2025-08-30,17:13:13,1154.0,29.0,Delivered,11.334,Kochi,Town
ORD1042,DP0134,26,3.6,17.628988,83.269415,17.609773,83.255231,2024-03-24,12:23:08,208.0,15.0,Delivered,2.612,Visakhapatnam,Town
ORD1043,DP0134,33,4.6,20.329577,85.829506,20.315045,85.761595,2025-02-08,15:58:37,711.0,20.0,Delivered,7.263,Bhubaneswar,Town
ORD1044,DP0369,31,3.2,17.693265,83.151062,17.72981,83.099258,2024-04-02,08:45:01,291.0,29.0,Delivered,6.828,Visakhapatnam,Town
ORD1045,DP0127,36,4.8,11.052793,76.967159,11.021568,77.019962,2025-02-05,16:28:37,261.0,26.0,Delivered,6.728,Coimbatore,Town
ORD1046,DP0267,34,4.5,27.182445,77.959082,27.211733,77.981476,2025-09-01,11:45:29,608.0,20.0,Delivered,3.938,Agra,Town
ORD1047,DP0388,37,5.0,22.997023,72.718297,22.896084,72.709692,2024-11-08,20:44:58,506.0,35.0,Delivered,11.258,Ahmedabad,Town
ORD1048,DP0287,39,3.7,23.257091,77.37826,23.227325,77.411619,2024-09-07,10:55:46,85.0,30.0,Delivered,4.751,Bhopal,Town
ORD1049,DP0186,29,3.3,22.791354,71.654448,22.85291,71.64823,2024-04-02,11:02:19,978.0,20.0,Delivered,6.874,Surendranagar,Town
ORD1050,DP0369,35,4.3,20.354491,85.755418,20.427552,85.785852,2024-08-08,09:28:19,905.0,,Cancelled,8.721,Bhubaneswar,Town
ORD1051,DP0037,34,2.8,21.233237,72.890641,21.252666,72.938058,2025-05-11,00:53:33,182.0,17.0,Delivered,5.368,Surat,Town
ORD1052,DP0188,34,4.7,25.30251,82.902631,25.371872,82.89503,2025-02-01,13:16:39,412.0,28.0,Delivered,7.75,Varanasi,Town
ORD1053,DP0179,31,4.3,11.037697,76.998086,10.956118,77.024452,2024-07-31,13:18:22,445.0,25.0,Delivered,9.517,Coimbatore,Town
ORD1054,DP0219,35,4.6,22.224748,70.790159,22.240264,70.710616,2024-09-07,11:41:30,370.0,22.0,Delivered,8.367,Rajkot,Town
ORD1055,DP0197,22,5.0,23.296698,77.315888,23.322343,77.27818,2024-08-19,19:37:37,193.0,17.0,Delivered,4.792,Bhopal,Town
ORD1056,DP0200,31,4.7,10.016911,76.310293,10.051082,76.392857,2024-11-01,21:12:17,175.0,24.0,Delivered,9.806,Kochi,Town
ORD1057,DP0098,33,4.4,21.147157,72.705336,21.123608,72.705145,2025-08-12,10:58:56,294.0,13.0,Delivered,2.619,Surat,Town
ORD1058,DP0240,34,2.7,21.117421,72.893141,21.052957,72.922912,2025-08-04,12:25:15,767.0,23.0,Delivered,7.805,Surat,Town
ORD1059,DP0197,28,5.0,26.884191,75.764877,26.928939,75.703054,2024-08-17,15:58:41,463.0,26.0,Delivered,7.895,Jaipur,Town
ORD1060,DP0036,21,3.3,22.751603,75.764077,22.706085,75.739616,2024-12-20,19:29:16,223.0,18.0,Delivered,5.649,Indore,Town
ORD1061,DP0158,41,4.3,22.360303,70.739817,22.349318,70.830154,2024-08-26,20:40:55,556.0,43.0,Delivered,9.37,Rajkot,Town
ORD1062,DP0354,39,3.0,22.343341,70.739378,22.305119,70.73137,2024-08-16,17:25:04,40.0,19.0,Delivered,4.329,Rajkot,Town
ORD1063,DP0288,42,4.0,21.204104,79.159094,21.115084,79.134005,2025-02-01,15:07:48,752.0,24.0,Delivered,10.235,Nagpur,Town
ORD1064,DP0251,39,5.0,23.258002,77.404108,23.203633,77.426203,2024-09-24,14:01:32,75.0,20.0,Delivered,6.453,Bhopal,Town
ORD1065,DP0003,22,4.5,26.740885,80.940425,26.834895,80.998805,2025-03-16,16:08:19,224.0,30.0,Delivered,11.952,Lucknow,Town
ORD1066,DP0122,34,3.2,20.317624,85.756513,20.360318,85.754962,2025-10-13,19:20:27,122.0,19.0,Delivered,4.75,Bhubaneswar,Town
ORD1067,DP0205,34,4.7,31.655406,74.799498,31.693928,74.707118,2024-10-02,18:14:09,106.0,27.0,Delivered,9.735,Amritsar,Town
ORD1068,DP0090,39,4.9,9.894954,76.292626,9.985218,76.28624,2024-07-07,18:11:36,759.0,30.0,Delayed,10.061,Kochi,Town
ORD1069,DP0208,37,4.5,22.973393,72.569345,23.030473,72.473038,2024-12-01,00:26:09,206.0,24.0,Delivered,11.724,Ahmedabad,Town
ORD1070,DP0356,35,4.6,23.029569,72.413292,23.051606,72.4382,2024-08-06,22:06:54,396.0,22.0,Delivered,3.536,Ahmedabad,Town
ORD1071,DP0238,28,4.2,10.937602,76.963525,10.899149,76.983558,2024-12-13,13:15:19,289.0,11.0,Delivered,4.803,Coimbatore,Town
ORD1072,DP0162,27,4.0,9.952468,76.363607,9.939323,76.347546,2024-11-28,11:11:41,439.0,11.0,Delivered,2.287,Kochi,Town
ORD1073,DP0050,42,4.9,25.353884,82.945549,25.325265,82.909213,2025-04-08,22:12:09,319.0,14.0,Delivered,4.844,Varanasi,Town
ORD1074,DP0345,32,4.1,27.172679,77.972029,27.134976,78.011475,2024-12-14,07:40:40,107.0,26.0,Delivered,5.728,Agra,Town
ORD1075,DP0272,34,4.9,22.788635,75.907806,22.793945,75.835486,2024-02-18,18:53:45,666.0,18.0,Delivered,7.437,Indore,Town
ORD1076,DP0245,24,3.0,27.171771,77.983662,27.180552,77.938661,2025-03-20,23:08:43,202.0,15.0,Delivered,4.557,Agra,Town
ORD1077,DP0249,35,4.7,31.65407,74.843748,31.687889,74.918071,2024-05-09,11:56:13,86.0,24.0,Delivered,7.976,Amritsar,Town
ORD1078,DP0096,26,4.5,27.167822,78.007186,27.160962,78.03781,2024-04-07,21:01:18,213.0,21.0,Delivered,3.124,Agra,Town
ORD1079,DP0339,37,4.9,12.220837,76.633095,12.223501,76.637223,2025-06-29,13:32:34,997.0,11.0,Delivered,0.538,Mysuru,Town
ORD1080,DP0173,33,3.6,21.130773,72.861654,21.142688,72.849571,2024-03-05,23:02:08,592.0,10.0,Delivered,1.824,Surat,Town
ORD1081,DP0273,34,4.8,23.208092,77.450077,23.130448,77.39056,2025-03-28,15:58:32,227.0,30.0,Delivered,10.562,Bhopal,Town
ORD1082,DP0127,32,3.4,10.946274,76.995195,11.008551,76.995528,2025-03-24,20:36:07,227.0,24.0,Delivered,6.925,Coimbatore,Town
ORD1083,DP0377,34,3.3,27.140936,77.977153,27.1362,78.064793,2024-04-11,18:03:45,232.0,22.0,Delivered,8.688,Agra,Town
